record_id,region_index,region_label,corridor_id,corridor_label,source_hub,target_hub,time,day_of_week,hour_of_day,is_weekend,month,demand_index,temp_c,rain_mm,snow_mm,wind_kmh,cloud_cover_pct,visibility_km,incident_count,incident_severity,event_intensity,roadwork_active,school_holiday,transit_disruption_pct,baseline_flow_veh_per_h,observed_flow_veh_per_h,speed_kmh,free_flow_speed_kmh,congestion_level_pct,travel_time_per_10km_min,travel_time_p90_per_10km_min,travel_time_variability_pct
showcase-008359,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T00:00,Thursday,0,0,1,0.607,16.41,7.81,0.0,21.16,100.0,9.4,1,0.816,0.0,0,0,21.66,1380,747,13.24,57.0,76.77,45.31,64.77,42.95
showcase-008360,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T00:00,Thursday,0,0,1,0.657,16.64,0.3,0.0,23.36,59.5,15.21,0,0.401,0.0,0,0,8.5,1490,966,41.11,61.0,32.61,14.6,15.82,8.34
showcase-008361,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T00:00,Thursday,0,0,1,0.707,18.56,3.24,0.0,17.37,54.6,11.82,0,0.334,0.0,0,0,9.58,2060,1489,26.95,58.0,53.53,22.26,25.99,16.73
showcase-008362,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T00:00,Thursday,0,0,1,0.797,18.26,3.76,0.0,21.11,63.0,11.05,1,0.688,0.0,0,0,17.61,2240,1770,18.89,63.0,70.01,31.76,40.9,28.77
showcase-008363,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T00:00,Thursday,0,0,1,0.687,17.75,0.01,0.0,13.16,52.4,14.95,0,0.31,0.0,0,0,7.1,1825,1211,41.02,55.0,25.42,14.63,16.0,9.4
showcase-008364,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T01:00,Thursday,1,0,1,0.69,15.75,0.26,0.0,13.97,52.0,14.63,0,0.41,0.0,0,0,10.87,1650,1018,31.15,42.0,25.82,19.26,20.91,8.58
showcase-008365,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T01:00,Thursday,1,0,1,0.62,17.92,1.6,0.0,18.01,51.9,14.14,0,0.25,0.0,0,0,9.86,1520,823,34.25,48.0,28.65,17.52,19.67,12.26
showcase-008366,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.75,17.13,0.12,0.0,10.24,37.4,16.22,0,0.426,0.0,1,0,17.41,2140,1485,35.58,54.0,34.12,16.87,20.37,20.73
showcase-008367,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.72,18.05,0.0,0.0,14.62,51.9,15.97,0,0.396,0.0,0,0,11.84,1960,1454,36.72,52.0,29.38,16.34,18.36,12.39
showcase-008368,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.7,16.28,0.23,0.0,12.47,32.4,13.87,0,0.325,0.0,0,0,9.33,1880,1313,37.59,50.0,24.82,15.96,17.85,11.81
showcase-008369,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T01:00,Thursday,1,0,1,0.65,16.43,0.0,0.0,18.58,39.8,16.06,0,0.325,0.0,0,0,6.77,1760,1106,33.96,46.0,26.17,17.67,19.52,10.46
showcase-008370,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.73,18.08,7.27,0.0,34.29,100.0,8.22,0,0.614,0.0,0,0,7.39,1940,1348,8.98,44.0,79.59,66.82,83.88,25.54
showcase-008371,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T01:00,Thursday,1,0,1,0.58,16.14,0.44,0.0,25.91,30.3,15.78,0,0.268,0.0,0,0,11.62,1380,813,40.07,57.0,29.7,14.97,16.57,10.7
showcase-008372,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T01:00,Thursday,1,0,1,0.63,18.06,1.49,0.0,20.7,39.2,14.84,0,0.373,0.0,0,0,5.75,1490,940,41.4,61.0,32.13,14.49,16.38,13.02
showcase-008373,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.68,16.48,2.76,0.0,19.16,67.4,12.79,0,0.382,0.0,0,0,4.07,2060,1313,32.27,58.0,44.36,18.59,21.37,14.94
showcase-008374,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T01:00,Thursday,1,0,1,0.77,16.12,2.11,0.0,25.54,61.8,14.37,1,0.64,0.0,0,0,15.86,2240,1613,30.06,63.0,52.28,19.96,25.98,30.16
showcase-008375,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T01:00,Thursday,1,0,1,0.66,16.45,9.3,0.0,21.02,100.0,6.03,0,0.72,0.0,0,0,9.37,1825,1086,7.5,55.0,86.36,80.0,104.31,30.39
showcase-008376,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T02:00,Thursday,2,0,1,0.674,17.77,0.1,0.0,17.42,29.4,15.45,1,0.566,0.0,0,0,12.57,1650,1081,28.37,42.0,32.44,21.15,26.0,22.91
showcase-008377,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T02:00,Thursday,2,0,1,0.604,18.53,0.43,0.0,10.88,57.8,15.51,1,0.401,0.0,0,0,10.2,1520,824,32.9,48.0,31.46,18.24,20.97,14.96
showcase-008378,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.734,17.18,0.15,0.0,26.41,48.2,14.68,0,0.382,0.0,1,0,13.75,2140,1546,34.12,54.0,36.82,17.59,21.03,19.56
showcase-008379,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.704,17.36,0.11,0.0,15.08,29.9,16.15,0,0.381,0.0,0,0,11.56,1960,1217,38.89,52.0,25.22,15.43,17.35,12.46
showcase-008380,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.684,18.06,0.0,0.0,22.58,38.4,15.69,0,0.252,0.0,0,0,7.15,1880,1298,35.75,50.0,28.5,16.78,19.09,13.78
showcase-008381,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T02:00,Thursday,2,0,1,0.634,18.71,1.22,0.0,13.12,46.5,14.05,1,0.563,0.0,0,0,13.85,1760,984,29.0,46.0,36.95,20.69,25.03,20.99
showcase-008382,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.714,17.53,0.01,0.0,22.76,36.0,15.4,0,0.329,0.0,0,0,7.11,1940,1250,33.03,44.0,24.92,18.16,20.57,13.25
showcase-008383,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T02:00,Thursday,2,0,1,0.564,18.24,0.04,0.0,16.45,37.4,14.6,0,0.374,0.0,0,0,8.51,1380,762,47.79,57.0,16.15,12.55,13.66,8.86
showcase-008384,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T02:00,Thursday,2,0,1,0.614,17.97,1.32,0.0,17.55,50.3,13.97,0,0.377,0.0,0,0,6.59,1490,932,43.44,61.0,28.79,13.81,16.02,16.0
showcase-008385,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.664,18.9,1.26,0.0,20.65,57.7,14.48,0,0.354,0.0,0,0,10.49,2060,1235,38.17,58.0,34.18,15.72,18.06,14.89
showcase-008386,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T02:00,Thursday,2,0,1,0.754,18.29,0.0,0.0,12.85,54.4,15.96,1,0.49,0.0,0,0,14.82,2240,1544,45.05,63.0,28.5,13.32,15.92,19.51
showcase-008387,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T02:00,Thursday,2,0,1,0.644,16.8,0.0,0.0,20.57,51.2,14.56,0,0.387,0.0,0,0,10.31,1825,1109,40.55,55.0,26.27,14.8,15.96,7.86
showcase-008388,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T03:00,Thursday,3,0,1,0.689,18.63,0.14,0.0,16.84,43.5,14.51,0,0.399,0.0,0,0,9.0,1650,1021,33.28,42.0,20.76,18.03,19.76,9.6
showcase-008389,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T03:00,Thursday,3,0,1,0.619,16.81,0.41,0.0,19.82,37.0,14.79,0,0.318,0.0,0,0,4.76,1520,896,35.54,48.0,25.96,16.88,18.88,11.85
showcase-008390,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.749,18.74,2.75,0.0,18.92,59.6,12.2,0,0.475,0.0,1,0,19.15,2140,1423,23.57,54.0,56.36,25.46,32.12,26.15
showcase-008391,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.719,16.87,0.01,0.0,18.25,49.0,15.67,0,0.365,0.0,0,0,8.36,1960,1301,39.41,52.0,24.22,15.23,17.1,12.27
showcase-008392,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.699,18.16,0.01,0.0,22.9,26.7,15.86,0,0.279,0.0,0,0,7.5,1880,1242,38.37,50.0,23.26,15.64,17.73,13.36
showcase-008393,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T03:00,Thursday,3,0,1,0.649,16.71,1.51,0.0,17.42,41.7,14.4,0,0.245,0.0,0,0,11.66,1760,1129,30.19,46.0,34.38,19.88,23.25,16.94
showcase-008394,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.729,16.89,0.27,0.0,20.46,27.8,15.08,0,0.193,0.0,0,0,8.31,1940,1449,34.15,44.0,22.39,17.57,19.74,12.36
showcase-008395,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T03:00,Thursday,3,0,1,0.579,17.17,0.16,0.0,19.85,48.8,16.11,0,0.271,0.0,0,0,7.15,1380,742,47.22,57.0,17.15,12.71,14.4,13.29
showcase-008396,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T03:00,Thursday,3,0,1,0.629,16.74,1.1,0.0,23.33,59.1,13.03,0,0.312,0.0,0,0,9.57,1490,871,42.67,61.0,30.06,14.06,16.18,15.06
showcase-008397,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.679,19.11,0.05,0.0,13.46,56.1,16.15,0,0.338,0.0,0,0,6.14,2060,1325,45.96,58.0,20.76,13.06,14.54,11.37
showcase-008398,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T03:00,Thursday,3,0,1,0.769,17.55,2.34,0.0,19.28,63.0,13.03,0,0.472,0.0,0,0,8.97,2240,1632,36.25,63.0,42.46,16.55,19.43,17.39
showcase-008399,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T03:00,Thursday,3,0,1,0.659,18.67,2.19,0.0,20.84,46.7,14.35,0,0.302,0.0,0,0,7.47,1825,1211,33.77,55.0,38.6,17.77,20.67,16.33
showcase-008400,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T04:00,Thursday,4,0,1,0.762,17.6,0.0,0.0,23.48,39.7,15.94,0,0.232,0.0,0,0,6.11,1650,1129,32.18,42.0,23.39,18.65,20.47,9.76
showcase-008401,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T04:00,Thursday,4,0,1,0.692,19.89,0.49,0.0,21.01,55.1,13.65,0,0.269,0.0,0,0,7.47,1520,997,35.01,48.0,27.07,17.14,18.95,10.53
showcase-008402,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.822,18.6,1.35,0.0,16.96,55.5,12.84,1,0.629,0.0,1,0,29.78,2140,1795,22.52,54.0,58.29,26.64,33.9,27.25
showcase-008403,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.792,18.12,1.22,0.0,12.26,39.4,15.07,1,0.502,0.0,0,0,13.31,1960,1509,30.32,52.0,41.69,19.79,24.58,24.21
showcase-008404,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.772,20.28,1.36,0.0,26.36,49.7,14.14,0,0.387,0.0,0,0,6.67,1880,1435,32.09,50.0,35.83,18.7,20.57,10.01
showcase-008405,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T04:00,Thursday,4,0,1,0.722,20.25,1.57,0.0,22.7,54.4,14.11,0,0.403,0.0,0,0,8.55,1760,1165,28.1,46.0,38.91,21.35,24.68,15.61
showcase-008406,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.802,18.66,0.01,0.0,22.92,41.7,14.24,1,0.366,0.0,0,0,9.7,1940,1517,27.3,44.0,37.95,21.98,26.43,20.24
showcase-008407,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T04:00,Thursday,4,0,1,0.652,19.26,2.68,0.0,18.39,77.3,12.78,1,0.513,0.0,0,0,13.56,1380,923,33.05,57.0,42.02,18.15,22.62,24.66
showcase-008408,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T04:00,Thursday,4,0,1,0.702,20.04,0.42,0.0,17.93,40.4,14.26,0,0.292,0.0,0,0,8.59,1490,1031,46.3,61.0,24.11,12.96,14.64,12.96
showcase-008409,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.752,18.6,3.45,0.0,18.61,56.0,12.12,0,0.378,0.0,0,0,5.06,2060,1450,29.42,58.0,49.28,20.4,24.1,18.15
showcase-008410,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T04:00,Thursday,4,0,1,0.842,20.08,0.54,0.0,18.59,45.4,14.3,0,0.387,0.0,0,0,7.27,2240,1659,41.08,63.0,34.79,14.61,16.84,15.25
showcase-008411,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T04:00,Thursday,4,0,1,0.732,18.49,0.07,0.0,11.2,37.0,15.33,0,0.289,0.0,0,0,9.7,1825,1214,42.78,55.0,22.21,14.02,15.1,7.7
showcase-008412,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T05:00,Thursday,5,0,1,0.919,18.2,5.29,0.0,21.05,97.8,10.43,0,0.544,0.0,0,0,10.61,1650,1420,12.05,42.0,71.3,49.78,60.24,21.02
showcase-008413,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T05:00,Thursday,5,0,1,0.849,19.2,0.12,0.0,10.12,47.0,16.04,0,0.218,0.0,0,0,6.71,1520,1257,36.07,48.0,24.84,16.63,17.91,7.67
showcase-008414,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.979,19.29,0.87,0.0,21.84,64.8,15.49,0,0.302,0.0,1,0,18.85,2140,1914,27.42,54.0,49.23,21.89,25.83,18.0
showcase-008415,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.949,18.15,0.14,0.0,22.78,58.2,15.31,0,0.223,0.0,0,0,4.29,1960,1773,35.78,52.0,31.2,16.77,18.48,10.21
showcase-008416,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.929,18.28,0.09,0.0,10.82,31.6,15.36,2,0.751,0.0,0,0,28.69,1880,1754,24.16,50.0,51.69,24.84,34.0,36.88
showcase-008417,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T05:00,Thursday,5,0,1,0.879,18.26,2.02,0.0,22.04,65.6,14.14,0,0.268,0.0,0,0,4.51,1760,1476,26.67,46.0,42.02,22.5,25.66,14.05
showcase-008418,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.959,19.94,0.27,0.0,18.27,57.5,15.72,0,0.345,0.0,0,0,11.16,1940,1777,29.51,44.0,32.93,20.33,22.87,12.52
showcase-008419,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T05:00,Thursday,5,0,1,0.809,19.93,0.11,0.0,21.3,48.1,15.36,0,0.387,0.0,0,0,5.93,1380,1090,38.65,57.0,32.2,15.52,16.88,8.78
showcase-008420,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T05:00,Thursday,5,0,1,0.859,20.99,0.05,0.0,17.98,53.4,15.63,0,0.209,0.0,0,0,6.99,1490,1177,43.65,61.0,28.44,13.75,15.48,12.56
showcase-008421,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.909,18.72,3.04,0.0,28.23,66.2,12.97,0,0.481,0.0,0,0,7.94,2060,1908,25.94,58.0,55.27,23.13,26.31,13.76
showcase-008422,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T05:00,Thursday,5,0,1,0.999,21.02,0.13,0.0,23.58,27.4,14.12,0,0.343,0.0,0,0,9.11,2240,2166,42.51,63.0,32.52,14.11,16.09,14.02
showcase-008423,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T05:00,Thursday,5,0,1,0.889,18.42,1.18,0.0,16.47,58.0,13.92,0,0.377,0.0,0,0,10.34,1825,1618,33.09,55.0,39.84,18.13,19.97,10.13
showcase-008424,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T06:00,Thursday,6,0,1,1.148,19.9,0.1,0.0,15.35,49.2,15.11,0,0.24,0.0,0,0,7.3,1650,1816,25.16,42.0,40.1,23.85,26.89,12.77
showcase-008425,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T06:00,Thursday,6,0,1,1.078,20.31,6.6,0.0,29.06,89.6,9.83,1,0.729,0.0,0,0,15.54,1520,1431,7.5,48.0,84.38,80.0,111.61,39.52
showcase-008426,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.208,21.05,1.56,0.0,25.59,43.9,14.89,0,0.371,0.0,1,0,13.77,2140,2610,18.07,54.0,66.54,33.21,39.53,19.02
showcase-008427,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.178,21.27,2.43,0.0,23.34,70.0,13.44,2,0.679,0.0,0,0,25.79,1960,2131,9.75,52.0,81.26,61.56,85.26,38.5
showcase-008428,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.158,21.34,0.21,0.0,24.8,46.7,15.19,1,0.576,0.0,0,0,18.22,1880,2199,25.91,50.0,48.18,23.15,27.59,19.18
showcase-008429,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T06:00,Thursday,6,0,1,1.108,21.78,2.11,0.0,14.11,62.5,12.77,0,0.469,0.0,0,0,4.41,1760,1713,23.83,46.0,48.2,25.18,29.83,18.45
showcase-008430,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.188,20.62,2.22,0.0,18.09,60.3,14.4,0,0.27,0.0,0,0,10.48,1940,2315,21.17,44.0,51.88,28.34,32.77,15.63
showcase-008431,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T06:00,Thursday,6,0,1,1.038,21.58,4.42,0.0,17.37,82.9,11.12,0,0.479,0.0,0,0,4.07,1380,1290,24.1,57.0,57.73,24.9,30.81,23.75
showcase-008432,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T06:00,Thursday,6,0,1,1.088,20.09,2.04,0.0,19.77,48.0,13.45,0,0.332,0.0,0,0,10.16,1490,1634,33.47,61.0,45.13,17.93,20.24,12.89
showcase-008433,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.138,19.6,3.47,0.0,17.72,60.2,13.18,1,0.517,0.0,0,0,16.3,2060,2320,17.18,58.0,70.38,34.92,43.2,23.72
showcase-008434,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T06:00,Thursday,6,0,1,1.228,19.91,0.04,0.0,20.2,47.4,14.3,0,0.234,0.0,0,0,8.35,2240,2570,36.8,63.0,41.59,16.31,17.34,6.29
showcase-008435,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T06:00,Thursday,6,0,1,1.118,19.33,0.0,0.0,25.19,56.1,14.5,1,0.546,0.0,0,0,18.22,1825,1994,27.12,55.0,50.7,22.13,26.39,19.24
showcase-008436,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T07:00,Thursday,7,0,1,1.374,20.45,2.48,0.0,17.31,46.5,13.11,0,0.498,0.0,0,0,11.3,1650,2043,16.41,42.0,60.93,36.56,42.39,15.95
showcase-008437,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T07:00,Thursday,7,0,1,1.304,21.93,2.38,0.0,28.04,50.1,13.6,0,0.32,0.0,0,0,7.24,1520,1832,17.08,48.0,64.41,35.13,40.25,14.57
showcase-008438,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.434,22.66,0.0,0.0,15.72,39.7,16.29,1,0.613,0.28,1,0,27.54,2140,3121,15.56,54.0,71.19,38.57,49.37,28.0
showcase-008439,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.404,20.66,0.98,0.0,13.61,51.2,15.3,1,0.594,0.28,0,0,18.87,1960,2892,18.04,52.0,65.3,33.25,41.22,23.95
showcase-008440,4,Civic Spine,C05,Old Town Gate to Harbor Exchange Loop,Old Town Gate,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.384,21.31,0.04,0.0,10.58,28.3,14.46,0,0.267,0.0,0,0,11.5,1880,2640,28.67,50.0,42.65,20.93,23.46,12.1
showcase-008441,5,Entertainment Mile,C06,River Market to Stadium Mile,River Market,Stadium Mile,2025-01-30T07:00,Thursday,7,0,1,1.334,20.81,6.62,0.0,24.01,78.9,9.75,1,0.833,0.28,0,0,24.94,1760,2193,7.5,46.0,83.7,80.0,112.78,40.98
showcase-008442,6,Entertainment Mile,C07,Stadium Mile to Harbor Exchange,Stadium Mile,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.414,22.74,0.81,0.0,20.93,48.3,13.74,0,0.243,0.28,0,0,7.38,1940,2712,19.06,44.0,56.67,31.47,36.3,15.34
showcase-008443,7,Campus Ridge,C08,Hill Junction to University Spur,Hill Junction,University Spur,2025-01-30T07:00,Thursday,7,0,1,1.264,21.07,0.08,0.0,16.86,44.3,16.06,0,0.396,0.0,0,0,5.89,1380,1761,29.36,57.0,48.49,20.44,22.97,12.36
showcase-008444,8,Innovation Arc,C09,University Spur to Tech Park,University Spur,Tech Park,2025-01-30T07:00,Thursday,7,0,1,1.314,22.48,0.33,0.0,10.03,28.2,16.12,0,0.412,0.0,0,0,9.37,1490,1976,34.27,61.0,43.82,17.51,19.86,13.42
showcase-008445,9,Logistics South,C10,Industrial Belt to Harbor Exchange,Industrial Belt,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.364,21.47,0.89,0.0,24.77,33.2,13.33,0,0.22,0.0,0,0,4.34,2060,2535,25.19,58.0,56.57,23.82,26.18,9.92
showcase-008446,10,Airport Causeway,C11,Airport Causeway to Harbor Exchange,Airport Causeway,Harbor Exchange,2025-01-30T07:00,Thursday,7,0,1,1.454,20.46,0.1,0.0,14.48,41.3,15.77,0,0.35,0.28,0,0,8.75,2240,3363,27.89,63.0,55.74,21.52,24.42,13.48
showcase-008447,11,Riverside Freight Belt,C12,Riverside Belt to Industrial Docks,Riverside Belt,Industrial Docks,2025-01-30T07:00,Thursday,7,0,1,1.344,22.58,1.4,0.0,26.32,38.5,14.01,1,0.631,0.0,0,0,12.87,1825,2361,17.27,55.0,68.6,34.74,44.33,27.6
showcase-008448,0,Old Town Core,C01,Old Town Gate to River Market,Old Town Gate,River Market,2025-01-30T08:00,Thursday,8,0,1,1.49,21.51,1.91,0.0,18.0,40.6,12.34,1,0.601,0.0,0,0,14.54,1650,2500,12.22,42.0,70.9,49.09,61.15,24.57
showcase-008449,1,North Heights,C02,Old Town Gate to Hill Junction,Old Town Gate,Hill Junction,2025-01-30T08:00,Thursday,8,0,1,1.42,21.47,0.6,0.0,19.11,58.4,14.81,0,0.388,0.0,0,0,10.73,1520,2054,22.03,48.0,54.11,27.24,30.71,12.72
showcase-008450,2,Harbor Belt,C03,River Market to Harbor Exchange,River Market,Harbor Exchange,2025-01-30T08:00,Thursday,8,0,1,1.55,22.84,2.83,0.0,24.64,52.9,12.98,0,0.387,0.28,1,0,22.63,2140,3287,7.5,54.0,86.11,80.0,97.0,21.25
showcase-008451,3,Harbor Belt,C04,Hill Junction to Harbor Exchange,Hill Junction,Harbor Exchange,2025-01-30T08:00,Thursday,8,0,1,1.52,22.02,0.0,0.0,10.56,48.8,14.16,1,0.537,0.28,0,0,18.0,1960,2668,20.71,52.0,60.18,28.98,34.59,19.36
