year,quarter,source_airport,target_airport,distance_miles,passengers,average_fare,primary_carrier,primary_market_share,primary_carrier_fare,low_fare_carrier,low_fare_market_share,low_fare
2021,3,FLL,JFK,1139,2393,144.59,B6,0.5700,143.20,B6,0.5700,143.20
2021,3,FLL,LGA,1139,1896,140.44,DL,0.5072,156.86,NK,0.2295,91.31
2021,3,FLL,SWF,1139,1,263.12,AA,1.0000,263.12,AA,1.0000,263.12
2021,3,MIA,EWR,1139,2327,145.67,UA,0.4484,152.28,B6,0.2812,131.76
2021,3,MIA,HPN,1139,7,211.23,AA,0.7500,218.87,AA,0.7500,218.87
2021,3,MIA,ISP,1139,34,114.31,F9,0.6899,73.77,F9,0.6899,73.77
2021,3,MIA,JFK,1139,3090,152.35,AA,0.3813,172.62,B6,0.3647,130.98
2021,3,MIA,LGA,1139,1917,160.62,AA,0.4470,172.10,DL,0.4210,157.86
2021,3,MIA,SWF,1139,2,198.29,AA,1.0000,198.29,AA,1.0000,198.29
2021,3,FLL,OAK,2585,52,186.67,WN,0.5135,208.68,NK,0.3375,118.68
2021,3,FLL,SFO,2585,558,321.95,B6,0.7830,333.18,WN,0.0131,221.28
2021,3,FLL,SJC,2585,51,251.66,WN,0.3825,219.21,WN,0.3825,219.21
2021,3,MIA,OAK,2585,38,218.53,WN,0.8237,208.98,WN,0.8237,208.98
2021,3,MIA,SFO,2585,713,298.00,AA,0.8485,300.60,WN,0.0197,222.63
2021,3,MIA,SJC,2585,69,235.39,AA,0.4589,239.79,WN,0.2785,221.46
2021,3,FLL,SMF,2552,105,272.41,AA,0.2611,284.96,WN,0.2394,249.22
2021,3,MIA,SMF,2552,120,279.78,AA,0.5077,279.85,WN,0.2177,259.14
2021,3,FLL,TPA,204,205,111.77,WN,0.5069,129.55,NK,0.2235,85.95
2021,3,MIA,TPA,204,369,120.51,AA,0.9962,120.43,AA,0.9962,120.43
2021,3,FLL,SAT,1145,213,168.63,WN,0.4135,156.42,WN,0.4135,156.42
2021,3,MIA,SAT,1145,244,213.90,AA,0.6820,213.68,WN,0.1706,200.33
2021,3,FLL,MKE,1258,139,188.17,WN,0.6708,176.36,WN,0.6708,176.36
2021,3,MIA,MKE,1258,75,202.96,DL,0.3599,215.36,WN,0.2134,161.66
2021,3,FLL,MSY,675,492,116.73,WN,0.4873,125.55,NK,0.2492,88.50
2021,3,MIA,MSY,675,396,151.95,AA,0.7004,158.93,WN,0.2505,124.71
2021,3,FLL,SAN,2269,258,221.25,B6,0.3938,184.79,B6,0.3938,184.79
2021,3,MIA,SAN,2269,288,267.63,AA,0.7141,275.17,AS,0.1343,201.94
2021,3,FLL,ORF,812,142,160.19,G4,0.2559,99.70,G4,0.2559,99.70
2021,3,FLL,PHF,812,9,176.20,AA,1.0000,176.20,AA,1.0000,176.20
2021,3,MIA,ORF,812,123,234.37,AA,0.7040,243.18,DL,0.1744,222.16
2021,3,MIA,PHF,812,7,229.02,AA,1.0000,229.02,AA,1.0000,229.02
2021,3,FLL,PDX,2700,181,229.30,B6,0.2933,171.07,B6,0.2933,171.07
2021,3,MIA,PDX,2700,125,257.36,AA,0.4021,272.93,UA,0.1603,257.28
2021,3,FLL,PHL,1013,1137,138.26,AA,0.6608,153.13,NK,0.2039,91.77
2021,3,MIA,PHL,1013,1236,141.74,AA,0.8231,151.92,F9,0.1530,82.80
2021,3,FLL,RDU,700,537,120.64,DL,0.4801,129.59,WN,0.2610,107.88
2021,3,MIA,RDU,700,482,148.17,AA,0.6535,158.41,DL,0.2502,141.44
2021,3,FLL,RIC,825,257,136.62,B6,0.3800,149.32,NK,0.3026,88.39
2021,3,MIA,RIC,825,163,174.22,AA,0.7513,173.74,AA,0.7513,173.74
2021,3,FLL,SLC,2088,307,196.89,B6,0.4642,165.68,B6,0.4642,165.68
2021,3,MIA,SLC,2088,248,223.66,DL,0.6751,224.25,DL,0.6751,224.25
2021,3,FLL,SYR,1217,142,160.02,G4,0.5507,105.23,G4,0.5507,105.23
2021,3,MIA,SYR,1217,46,224.30,AA,0.6134,235.43,UA,0.1360,203.86
2021,3,FLL,TLH,402,65,150.15,3M,0.4210,132.27,UA,0.2662,127.00
2021,3,MIA,TLH,402,146,176.06,AA,0.9650,172.40,AA,0.9650,172.40
2021,3,BUR,PIT,2136,46,279.45,WN,0.7071,266.44,WN,0.7071,266.44
2021,3,LAX,PIT,2136,391,278.15,AA,0.2729,313.39,NK,0.2462,133.73
2021,3,LGB,PIT,2136,19,246.34,WN,0.8793,232.85,WN,0.8793,232.85
2021,3,ONT,PIT,2136,58,295.10,AA,0.4171,290.71,AA,0.4171,290.71
2021,3,SNA,PIT,2136,104,319.54,WN,0.3246,286.52,WN,0.3246,286.52
2021,3,BUR,TUS,453,21,148.56,AA,0.5236,139.93,AA,0.5236,139.93
2021,3,LAX,TUS,453,387,133.15,DL,0.3542,145.61,WN,0.3022,113.36
2021,3,LGB,TUS,453,6,156.38,AA,0.5517,162.28,WN,0.4138,149.76
2021,3,ONT,TUS,453,19,187.65,AA,0.6954,198.49,WN,0.2874,168.06
2021,3,SNA,TUS,453,32,184.59,AA,0.6208,197.58,WN,0.3691,164.08
2021,3,BUR,PHX,370,582,103.86,WN,0.7329,99.62,WN,0.7329,99.62
2021,3,LAX,PHX,370,1287,117.28,AA,0.3600,121.14,WN,0.3598,109.81
2021,3,LGB,PHX,370,277,105.49,WN,0.7116,100.06,WN,0.7116,100.06
2021,3,ONT,PHX,370,438,125.14,WN,0.7088,118.13,WN,0.7088,118.13
2021,3,SNA,PHX,370,1106,121.91,WN,0.6736,116.66,WN,0.6736,116.66
2021,3,BUR,SEA,978,820,163.30,AS,0.9076,163.85,WN,0.0693,151.89
2021,3,LAX,SEA,978,3814,140.88,AS,0.5286,133.91,AS,0.5286,133.91
2021,3,LGB,SEA,978,72,127.35,WN,0.8063,120.75,WN,0.8063,120.75
2021,3,ONT,SEA,978,1180,138.38,AS,0.6727,138.85,DL,0.2267,138.65
2021,3,SNA,SEA,978,1717,159.78,AS,0.8048,154.96,AS,0.8048,154.96
2021,3,BUR,BNA,1797,144,188.25,WN,0.9163,185.23,WN,0.9163,185.23
2021,3,LAX,BNA,1797,1441,189.34,AA,0.3345,189.38,WN,0.2419,186.46
2021,3,LGB,BNA,1797,44,141.02,WN,0.8963,138.35,WN,0.8963,138.35
2021,3,ONT,BNA,1797,116,254.91,WN,0.5131,229.98,WN,0.5131,229.98
2021,3,SNA,BNA,1797,244,266.59,WN,0.7270,252.70,WN,0.7270,252.70
2021,3,BUR,BWI,2329,43,286.01,WN,0.8287,282.30,F9,0.0126,173.40
2021,3,BUR,DCA,2329,33,242.78,AA,0.4917,256.21,WN,0.4158,204.57
2021,3,BUR,IAD,2329,14,266.08,WN,0.6190,227.44,WN,0.6190,227.44
2021,3,LAX,BWI,2329,1181,226.25,WN,0.4213,245.18,NK,0.2410,141.36
2021,3,LAX,DCA,2329,1405,278.49,AA,0.4344,281.45,AS,0.2304,255.36
2021,3,LAX,IAD,2329,1134,289.42,UA,0.6960,308.34,AS,0.1957,253.41
2021,3,LGB,BWI,2329,41,186.82,WN,0.9524,183.70,WN,0.9524,183.70
2021,3,LGB,DCA,2329,29,205.03,WN,0.6330,183.50,WN,0.6330,183.50
2021,3,LGB,IAD,2329,16,200.45,WN,0.8219,175.77,WN,0.8219,175.77
2021,3,ONT,BWI,2329,74,278.97,WN,0.5169,273.95,WN,0.5169,273.95
2021,3,ONT,DCA,2329,82,290.06,AA,0.5987,317.68,WN,0.1801,221.25
2021,3,ONT,IAD,2329,37,324.21,UA,0.3175,399.96,WN,0.2018,251.42
2021,3,SNA,BWI,2329,98,310.00,WN,0.5570,280.18,WN,0.5570,280.18
2021,3,SNA,DCA,2329,128,309.97,AA,0.5438,318.07,WN,0.1643,244.06
2021,3,SNA,IAD,2329,62,302.57,UA,0.4965,315.30,WN,0.2386,253.84
2021,3,BUR,ICT,1203,16,256.47,WN,0.4467,219.37,WN,0.4467,219.37
2021,3,LAX,ICT,1203,104,178.84,G4,0.4134,89.79,G4,0.4134,89.79
2021,3,LGB,ICT,1203,2,207.28,WN,0.6250,199.74,WN,0.6250,199.74
2021,3,ONT,ICT,1203,24,253.45,AA,0.5689,257.73,WN,0.2844,231.34
2021,3,SNA,ICT,1203,37,249.03,AA,0.3615,240.39,WN,0.3061,232.20
2021,3,BUR,STL,1592,31,241.86,WN,0.6332,238.54,AA,0.2595,231.05
2021,3,LAX,STL,1592,699,184.80,WN,0.4364,191.52,NK,0.1478,100.72
2021,3,LGB,STL,1592,107,140.75,WN,0.9461,138.16,WN,0.9461,138.16
2021,3,ONT,STL,1592,67,243.74,WN,0.4297,244.47,WN,0.4297,244.47
2021,3,SNA,STL,1592,160,223.30,WN,0.7216,215.77,WN,0.7216,215.77
2021,3,BUR,MCO,2218,43,202.35,WN,0.5536,181.29,WN,0.5536,181.29
2021,3,LAX,MCO,2218,2303,182.50,DL,0.4162,195.81,UA,0.2408,176.92
2021,3,LGB,MCO,2218,48,151.11,WN,0.7614,133.00,WN,0.7614,133.00
2021,3,ONT,MCO,2218,241,168.90,F9,0.5552,102.14,F9,0.5552,102.14
2021,3,SNA,MCO,2218,118,246.61,AA,0.3744,254.44,WN,0.3008,210.67
2021,3,BUR,MSP,1535,38,203.08,WN,0.4986,201.09,AA,0.2308,180.82
2021,3,LAX,MSP,1535,1632,176.61,DL,0.5290,222.25,SY,0.3669,120.56
2021,3,LGB,MSP,1535,21,187.68,WN,0.6354,142.83,WN,0.6354,142.83
2021,3,ONT,MSP,1535,75,254.51,WN,0.3183,203.40,WN,0.3183,203.40
2021,3,SNA,MSP,1535,350,217.94,DL,0.5520,270.70,SY,0.3123,113.10
2021,3,BUR,EWR,2510,22,259.74,AA,0.5777,264.34,AA,0.5777,264.34
2021,3,BUR,HPN,2510,1,428.86,AA,0.7143,318.40,AA,0.7143,318.40
2021,3,BUR,ISP,2510,1,224.17,WN,0.8333,221.80,WN,0.8333,221.80
2021,3,BUR,JFK,2510,331,240.09,B6,0.9301,239.31,B6,0.9301,239.31
2021,3,BUR,LGA,2510,25,250.95,WN,0.6300,247.45,WN,0.6300,247.45
2021,3,LAX,EWR,2510,3091,334.99,UA,0.5940,350.56,B6,0.2714,339.88
2021,3,LAX,HPN,2510,22,311.95,AA,0.4951,306.92,DL,0.2621,294.11
2021,3,LAX,ISP,2510,10,337.28,WN,0.6771,300.60,WN,0.6771,300.60
2021,3,LAX,JFK,2510,6175,380.78,DL,0.3918,373.76,B6,0.2973,356.20
2021,3,LAX,LGA,2510,338,246.41,AA,0.4293,233.74,NK,0.2170,140.15
2021,3,LAX,SWF,2510,2,327.13,AA,1.0000,327.13,AA,1.0000,327.13
2021,3,LGB,EWR,2510,6,249.32,AA,0.7500,249.70,DL,0.2500,248.15
2021,3,LGB,HPN,2510,0,229.00,AA,1.0000,229.00,AA,1.0000,229.00
2021,3,LGB,ISP,2510,0,199.00,WN,1.0000,199.00,WN,1.0000,199.00
2021,3,LGB,JFK,2510,6,276.01,DL,0.4909,263.40,DL,0.4909,263.40
2021,3,LGB,LGA,2510,12,202.36,WN,0.9107,196.12,WN,0.9107,196.12
2021,3,ONT,EWR,2510,72,288.34,AA,0.3374,296.77,F9,0.1120,90.96
2021,3,ONT,HPN,2510,2,220.50,AA,0.7500,198.33,AA,0.7500,198.33
2021,3,ONT,ISP,2510,2,174.50,F9,0.6000,129.66,F9,0.6000,129.66
2021,3,ONT,JFK,2510,209,246.92,B6,0.7239,239.06,B6,0.7239,239.06
2021,3,ONT,LGA,2510,66,258.34,AA,0.5214,257.59,WN,0.1809,234.43
2021,3,ONT,SWF,2510,0,271.67,AA,1.0000,271.67,AA,1.0000,271.67
2021,3,SNA,EWR,2510,342,352.60,UA,0.8773,354.67,NK,0.0210,135.82
2021,3,SNA,HPN,2510,4,357.52,DL,0.5500,422.77,AA,0.3000,230.09
2021,3,SNA,ISP,2510,1,294.35,WN,0.6250,278.60,AA,0.2500,200.50
2021,3,SNA,JFK,2510,159,389.82,AA,0.7335,414.25,B6,0.1111,286.75
2021,3,SNA,LGA,2510,67,293.47,AA,0.3951,286.33,WN,0.1886,251.42
2021,3,BUR,GEG,962,101,158.22,WN,0.6019,144.92,WN,0.6019,144.92
2021,3,LAX,GEG,962,375,178.09,AS,0.6213,176.51,AS,0.6213,176.51
2021,3,LGB,GEG,962,18,147.82,WN,0.8395,144.94,WN,0.8395,144.94
2021,3,ONT,GEG,962,124,180.15,WN,0.5066,164.23,WN,0.5066,164.23
2021,3,SNA,GEG,962,248,157.30,WN,0.6064,144.75,WN,0.6064,144.75
2021,3,BUR,OAK,372,732,136.54,WN,0.9988,136.58,WN,0.9988,136.58
2021,3,BUR,SFO,372,356,129.60,WN,0.8900,130.61,UA,0.1005,120.61
2021,3,BUR,SJC,372,574,131.10,WN,1.0000,131.10,WN,1.0000,131.10
2021,3,LAX,OAK,372,1029,129.81,WN,0.7294,128.92,NK,0.1092,91.47
2021,3,LAX,SFO,372,2783,128.71,UA,0.2600,141.33,B6,0.1345,105.49
2021,3,LAX,SJC,372,1030,132.87,WN,0.3987,125.70,WN,0.3987,125.70
2021,3,LGB,OAK,372,289,123.47,WN,0.9985,123.48,WN,0.9985,123.48
2021,3,LGB,SFO,372,1,122.91,WN,0.8750,121.29,WN,0.8750,121.29
2021,3,LGB,SJC,372,111,117.71,WN,0.9922,118.03,WN,0.9922,118.03
2021,3,ONT,OAK,372,391,145.61,WN,0.9939,145.61,WN,0.9939,145.61
2021,3,ONT,SFO,372,225,146.05,UA,0.8542,156.24,F9,0.1260,71.94
2021,3,ONT,SJC,372,359,136.09,WN,0.9979,136.03,WN,0.9979,136.03
2021,3,SNA,OAK,372,1043,135.94,WN,0.9579,137.98,NK,0.0361,81.61
2021,3,SNA,SFO,372,848,153.08,AS,0.5733,145.00,AS,0.5733,145.00
2021,3,SNA,SJC,372,999,144.31,WN,0.9974,144.31,WN,0.9974,144.31
2021,3,BUR,FLL,2343,17,208.24,WN,0.6000,190.41,WN,0.6000,190.41
2021,3,BUR,MIA,2343,18,200.69,WN,0.5617,150.88,WN,0.5617,150.88
2021,3,LAX,FLL,2343,1476,204.83,B6,0.4064,238.49,NK,0.1134,112.13
2021,3,LAX,MIA,2343,2073,241.79,AA,0.7440,250.34,B6,0.2046,211.82
2021,3,LGB,FLL,2343,15,140.58,WN,0.9203,134.26,WN,0.9203,134.26
2021,3,LGB,MIA,2343,15,162.23,WN,0.6028,137.74,WN,0.6028,137.74
2021,3,ONT,FLL,2343,44,240.63,AA,0.5236,245.14,WN,0.2655,204.04
2021,3,ONT,MIA,2343,69,212.56,AA,0.5206,236.01,F9,0.1044,76.36
2021,3,SNA,FLL,2343,56,274.75,UA,0.3068,296.06,WN,0.2427,189.86
2021,3,SNA,MIA,2343,60,271.48,AA,0.6541,254.22,WN,0.1351,202.81
2021,3,BUR,SDF,1843,14,284.27,WN,0.7348,253.25,WN,0.7348,253.25
2021,3,LAX,SDF,1843,213,180.58,NK,0.5909,88.97,NK,0.5909,88.97
2021,3,LGB,SDF,1843,7,242.28,WN,0.9538,240.32,WN,0.9538,240.32
2021,3,ONT,SDF,1843,35,323.78,WN,0.4068,252.46,WN,0.4068,252.46
2021,3,SNA,SDF,1843,40,303.73,WN,0.4027,288.58,WN,0.4027,288.58
2021,3,BUR,SMF,404,654,128.85,WN,0.9967,128.91,WN,0.9967,128.91
2021,3,LAX,SMF,404,982,135.63,WN,0.5109,127.11,WN,0.5109,127.11
2021,3,LGB,SMF,404,299,121.56,WN,0.9913,121.63,WN,0.9913,121.63
2021,3,ONT,SMF,404,681,131.10,WN,0.9537,133.03,F9,0.0361,71.33
2021,3,SNA,SMF,404,1073,132.77,WN,0.9596,134.43,NK,0.0298,71.18
2021,3,BUR,TPA,2158,46,225.65,WN,0.5877,201.49,WN,0.5877,201.49
2021,3,LAX,TPA,2158,517,279.86,DL,0.6377,307.39,AA,0.1678,249.04
2021,3,LGB,TPA,2158,18,204.72,WN,0.7545,183.79,WN,0.7545,183.79
2021,3,ONT,TPA,2158,77,249.18,AA,0.4775,255.76,WN,0.2648,232.80
2021,3,SNA,TPA,2158,100,272.64,AA,0.4604,266.90,WN,0.2888,220.97
2021,3,BUR,SAT,1211,53,178.72,WN,0.6653,173.40,WN,0.6653,173.40
2021,3,LAX,SAT,1211,677,175.34,DL,0.3694,176.26,WN,0.2462,165.04
2021,3,LGB,SAT,1211,44,164.01,WN,0.6733,145.36,WN,0.6733,145.36
2021,3,ONT,SAT,1211,129,203.64,WN,0.4702,188.27,WN,0.4702,188.27
2021,3,SNA,SAT,1211,119,201.48,AA,0.4809,200.50,WN,0.3579,191.74
2021,3,BUR,MEM,1619,21,263.18,WN,0.4346,231.20,WN,0.4346,231.20
2021,3,LAX,MEM,1619,410,200.79,G4,0.4260,105.19,G4,0.4260,105.19
2021,3,LGB,MEM,1619,12,221.15,WN,0.5000,189.00,WN,0.5000,189.00
2021,3,ONT,MEM,1619,51,277.34,AA,0.5254,291.94,WN,0.2225,241.85
2021,3,SNA,MEM,1619,42,287.68,AA,0.4427,292.03,WN,0.2943,250.62
2021,3,BUR,MFR,659,6,240.84,AS,0.5345,247.86,UA,0.1552,147.11
2021,3,LAX,MFR,659,186,155.28,AS,0.5044,155.45,G4,0.1485,83.24
2021,3,LGB,MFR,659,1,273.11,DL,0.5556,310.00,AA,0.4444,227.00
2021,3,ONT,MFR,659,22,206.58,UA,0.4195,206.38,AS,0.3073,198.64
2021,3,SNA,MFR,659,50,149.87,G4,0.4488,84.56,G4,0.4488,84.56
2021,3,BUR,OMA,1330,41,214.32,WN,0.6845,205.25,WN,0.6845,205.25
2021,3,LAX,OMA,1330,278,197.50,AA,0.4026,227.18,G4,0.1730,95.49
2021,3,LGB,OMA,1330,31,164.33,WN,0.8403,156.32,WN,0.8403,156.32
2021,3,ONT,OMA,1330,59,230.85,WN,0.5677,225.24,WN,0.5677,225.24
2021,3,SNA,OMA,1330,75,246.88,WN,0.5918,225.00,WN,0.5918,225.00
2021,3,BUR,MKE,1756,53,239.97,WN,0.7841,233.70,AA,0.1589,228.93
2021,3,LAX,MKE,1756,311,188.14,NK,0.4723,93.39,NK,0.4723,93.39
2021,3,LGB,MKE,1756,22,208.08,WN,0.8333,196.23,WN,0.8333,196.23
2021,3,ONT,MKE,1756,53,260.27,WN,0.4948,232.77,WN,0.4948,232.77
2021,3,SNA,MKE,1756,88,281.43,WN,0.5031,246.28,WN,0.5031,246.28
2021,3,BUR,MSO,935,8,225.96,DL,0.5811,236.13,UA,0.1081,196.12
2021,3,LAX,MSO,935,124,161.61,AS,0.3974,165.77,G4,0.1083,90.66
2021,3,LGB,MSO,935,0,439.67,DL,1.0000,439.67,DL,1.0000,439.67
2021,3,ONT,MSO,935,13,236.55,DL,0.5798,268.02,AS,0.3109,190.97
2021,3,SNA,MSO,935,34,210.78,G4,0.3302,81.73,G4,0.3302,81.73
2021,3,BUR,MSY,1670,25,219.22,WN,0.6438,206.11,WN,0.6438,206.11
2021,3,LAX,MSY,1670,789,212.60,DL,0.4615,246.60,NK,0.1468,118.77
2021,3,LGB,MSY,1670,16,191.77,WN,0.7755,177.85,WN,0.7755,177.85
2021,3,ONT,MSY,1670,50,245.73,AA,0.4496,242.61,WN,0.3553,227.62
2021,3,SNA,MSY,1670,50,258.59,AA,0.3961,274.00,WN,0.2792,244.67
2021,3,BUR,ORF,2371,12,287.54,AA,0.4783,281.78,WN,0.3391,276.79
2021,3,BUR,PHF,2371,0,246.97,AA,0.6667,272.30,AA,0.6667,272.30
2021,3,LAX,ORF,2371,212,315.61,AA,0.3877,316.20,UA,0.2772,291.91
2021,3,LAX,PHF,2371,13,331.73,AA,0.9516,333.30,AA,0.9516,333.30
2021,3,LGB,ORF,2371,5,292.38,AA,0.4681,336.61,WN,0.4681,224.25
2021,3,LGB,PHF,2371,0,347.00,AA,1.0000,347.00,AA,1.0000,347.00
2021,3,ONT,ORF,2371,52,297.72,AA,0.5705,309.01,WN,0.1452,280.81
2021,3,ONT,PHF,2371,2,266.92,AA,1.0000,266.92,AA,1.0000,266.92
2021,3,SNA,ORF,2371,42,325.26,AA,0.3760,322.19,WN,0.1125,278.01
2021,3,SNA,PHF,2371,0,418.00,AA,1.0000,418.00,AA,1.0000,418.00
2021,3,BUR,OKC,1187,37,221.97,WN,0.5179,204.85,WN,0.5179,204.85
2021,3,LAX,OKC,1187,264,230.09,AA,0.6091,264.16,G4,0.1396,94.76
2021,3,LGB,OKC,1187,22,183.96,WN,0.8146,172.34,WN,0.8146,172.34
2021,3,ONT,OKC,1187,72,229.89,WN,0.4503,233.91,WN,0.4503,233.91
2021,3,SNA,OKC,1187,81,247.07,WN,0.4672,225.71,WN,0.4672,225.71
2021,3,BUR,PBI,2330,2,302.46,AA,0.6429,169.83,AA,0.6429,169.83
2021,3,LAX,PBI,2330,188,227.25,B6,0.7169,211.37,AA,0.1259,204.44
2021,3,LGB,PBI,2330,2,245.62,AA,0.8125,272.15,DL,0.1250,136.50
2021,3,ONT,PBI,2330,17,286.08,AA,0.6115,246.09,AA,0.6115,246.09
2021,3,SNA,PBI,2330,20,349.81,AA,0.5585,337.95,AA,0.5585,337.95
2021,3,BUR,PDX,859,332,184.09,AS,0.7323,182.93,AS,0.7323,182.93
2021,3,LAX,PDX,859,2007,171.35,AS,0.6761,159.08,AS,0.6761,159.08
2021,3,LGB,PDX,859,31,179.18,WN,0.7465,165.10,WN,0.7465,165.10
2021,3,ONT,PDX,859,433,175.07,AS,0.5787,178.63,UA,0.1122,146.61
2021,3,SNA,PDX,859,729,194.81,AS,0.6965,205.67,WN,0.1485,166.37
2021,3,BUR,PHL,2402,42,282.67,AA,0.6093,295.88,WN,0.2879,258.40
2021,3,LAX,PHL,2402,1688,287.38,AA,0.8274,300.08,NK,0.0800,132.46
2021,3,LGB,PHL,2402,26,239.48,WN,0.5212,230.13,WN,0.5212,230.13
2021,3,ONT,PHL,2402,108,313.04,AA,0.5968,324.31,WN,0.1314,307.37
2021,3,SNA,PHL,2402,134,333.71,AA,0.6081,338.96,WN,0.1211,298.29
2021,3,BUR,STS,433,89,115.05,AS,0.9951,115.06,AS,0.9951,115.06
2021,3,LAX,STS,433,183,163.82,AS,0.9834,162.75,AS,0.9834,162.75
2021,3,ONT,STS,433,1,244.99,UA,0.8750,237.96,UA,0.8750,237.96
2021,3,SNA,STS,433,119,183.87,AS,0.9753,184.31,UA,0.0110,184.00
2021,3,BUR,RDU,2239,28,224.94,WN,0.6923,209.19,WN,0.6923,209.19
2021,3,LAX,RDU,2239,869,222.98,DL,0.4981,246.39,B6,0.1691,170.03
2021,3,LGB,RDU,2239,18,180.03,WN,0.8323,167.52,WN,0.8323,167.52
2021,3,ONT,RDU,2239,64,253.47,AA,0.4621,258.47,WN,0.2209,230.85
2021,3,SNA,RDU,2239,79,278.77,AA,0.4309,286.53,WN,0.2503,243.15
2021,3,BUR,RIC,2305,10,263.24,WN,0.5484,229.10,WN,0.5484,229.10
2021,3,LAX,RIC,2305,333,219.27,B6,0.4286,177.16,B6,0.4286,177.16
2021,3,LGB,RIC,2305,7,214.64,WN,0.5968,218.97,AA,0.3548,188.40
2021,3,ONT,RIC,2305,35,280.44,AA,0.6730,256.48,AA,0.6730,256.48
2021,3,SNA,RIC,2305,41,302.92,AA,0.3915,292.40,WN,0.1561,255.91
2021,3,BUR,RNO,415,94,113.73,WN,0.9885,113.40,WN,0.9885,113.40
2021,3,LAX,RNO,415,750,113.89,WN,0.1958,107.00,B6,0.1238,94.18
2021,3,LGB,RNO,415,139,97.65,WN,0.9969,97.61,WN,0.9969,97.61
2021,3,ONT,RNO,415,40,175.91,WN,0.8392,168.91,WN,0.8392,168.91
2021,3,SNA,RNO,415,153,139.78,WN,0.9196,138.22,G4,0.0235,81.76
2021,3,BUR,SLC,590,382,135.89,DL,0.6769,152.05,WN,0.3095,101.99
2021,3,LAX,SLC,590,1722,109.14,DL,0.5528,115.60,AA,0.1609,105.22
2021,3,LGB,SLC,590,346,146.66,DL,0.8831,152.37,WN,0.0933,93.86
2021,3,ONT,SLC,590,409,137.04,DL,0.8694,138.69,WN,0.1089,122.16
2021,3,SNA,SLC,590,644,181.87,DL,0.7134,198.44,WN,0.2557,137.84
2021,3,BUR,TUL,1283,31,247.20,WN,0.6370,225.56,WN,0.6370,225.56
2021,3,LAX,TUL,1283,249,187.33,AA,0.4919,230.96,G4,0.3131,102.45
2021,3,LGB,TUL,1283,17,181.57,WN,0.8516,174.75,WN,0.8516,174.75
2021,3,ONT,TUL,1283,47,242.40,WN,0.5081,223.57,WN,0.5081,223.57
2021,3,SNA,TUL,1283,51,267.10,WN,0.4174,242.77,WN,0.4174,242.77
2021,3,BUR,SAV,2152,7,236.17,WN,0.5667,242.46,AA,0.3167,226.46
2021,3,LAX,SAV,2152,126,279.81,AA,0.3801,265.89,UA,0.1740,242.96
2021,3,LGB,SAV,2152,1,235.55,AA,0.5455,237.83,WN,0.4545,232.80
2021,3,ONT,SAV,2152,28,262.31,AA,0.4291,249.59,WN,0.1260,237.72
2021,3,SNA,SAV,2152,33,298.25,AA,0.4224,294.32,UA,0.1551,267.46
2021,3,BUR,SYR,2351,2,359.26,DL,0.4737,405.28,B6,0.1053,226.00
2021,3,LAX,SYR,2351,142,378.52,AA,0.4351,352.85,AA,0.4351,352.85
2021,3,LGB,SYR,2351,1,293.89,AA,1.0000,293.89,AA,1.0000,293.89
2021,3,ONT,SYR,2351,16,355.87,AA,0.4631,355.08,F9,0.1141,178.24
2021,3,SNA,SYR,2351,21,419.32,AA,0.5469,401.59,AA,0.5469,401.59
2021,3,LIT,BUR,1494,18,253.87,WN,0.5904,229.89,WN,0.5904,229.89
2021,3,LIT,LAX,1494,142,218.18,AA,0.3078,279.23,G4,0.2473,89.95
2021,3,LIT,LGB,1494,4,201.90,WN,0.8108,192.40,WN,0.8108,192.40
2021,3,LIT,ONT,1494,34,264.28,AA,0.6317,283.94,WN,0.1968,237.25
2021,3,LIT,SNA,1494,30,279.38,AA,0.5328,299.27,WN,0.2591,239.85
2021,3,SDF,BWI,495,213,142.66,WN,0.9223,137.66,WN,0.9223,137.66
2021,3,SDF,DCA,495,157,168.54,AA,0.8960,166.77,WN,0.0374,158.05
2021,3,SDF,IAD,495,107,170.18,UA,0.9133,167.34,WN,0.0398,152.69
2021,3,SDF,EWR,699,74,233.59,UA,0.5515,211.58,UA,0.5515,211.58
2021,3,SDF,HPN,699,5,283.80,DL,0.6000,262.37,DL,0.6000,262.37
2021,3,SDF,ISP,699,13,205.89,WN,0.8136,192.60,WN,0.8136,192.60
2021,3,SDF,JFK,699,11,262.81,DL,0.5361,297.36,AA,0.4227,218.92
2021,3,SDF,LGA,699,242,198.87,DL,0.6834,203.86,AA,0.2457,181.76
2021,3,SDF,SWF,699,1,350.34,AA,1.0000,350.34,AA,1.0000,350.34
2021,3,SDF,FLL,910,154,124.58,NK,0.2775,75.54,NK,0.2775,75.54
2021,3,SDF,MIA,910,120,171.87,AA,0.6995,170.62,WN,0.1041,143.55
2021,3,SDF,PIE,729,42,73.31,G4,1.0000,73.31,G4,1.0000,73.31
2021,3,SDF,TPA,729,274,130.06,WN,0.7375,122.44,WN,0.7375,122.44
2021,3,CVG,DAL,812,31,163.04,WN,0.7762,152.24,WN,0.7762,152.24
2021,3,CVG,DFW,812,482,167.02,AA,0.7837,175.99,F9,0.1140,72.26
2021,3,CVG,AZA,1569,86,100.92,G4,1.0000,100.92,G4,1.0000,100.92
2021,3,CVG,PHX,1569,270,208.80,AA,0.4482,187.33,AA,0.4482,187.33
2021,3,CVG,BWI,430,202,141.57,WN,0.8658,132.46,WN,0.8658,132.46
